ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,50_50,bad_behaviour_card,ball_recovery_offensive,block_offensive,goalkeeper_shot_saved_off_target,shot_open_goal,shot_saved_off_target,goalkeeper_shot_saved_to_post,injury_stoppage_in_chain,pass_goal_assist,pass_straight,pass_no_touch,clearance_other,pass_miscommunication,shot_saved_to_post,block_deflection,dribble_no_touch,shot_redirect,block_save_block,shot_deflected,player_off_permanent,goalkeeper_success_in_play,shot_follows_dribble,goalkeeper_lost_out,half_start_late_video_start,goalkeeper_lost_in_play,goalkeeper_penalty_saved_to_post,goalkeeper_saved_to_post
,,,,,,,,,,,,,,2.005368,,,,,,,,,,,,,,,,1039e941-fa27-4631-a788-944303454a1b,1914,,"[67.0, 51.5]",3754058,45,,,,,0.9378801,,Right Foot,,,,"[86.0, 77.4]",Ground Pass,,32.1218,,,Adam Smith,6409.0,,,,,,1,From Free Kick,Simon Francis,3608.0,Right Center Back,82,AFC Bournemouth,28,['2ab5e090-c1a9-4124-ba86-b7db526da431'],40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:40.058,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.06283,,,,,,,,,,,,,,,,f3703d72-9952-4c00-af3e-633912864d1f,1917,,"[99.3, 65.4]",3754058,45,,,,,1.7403245,,Right Foot,,,,"[97.4, 76.5]",Ground Pass,,11.261438,,,Matt Ritchie,3049.0,,,,,,1,From Free Kick,Adam Smith,6409.0,Right Back,82,AFC Bournemouth,28,['59e8ec1c-4590-453e-ac49-987d8fe16c0c'],47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:47.401,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.509859,,,,,,,,,,,,,,,,81b24220-1ef1-40ea-9531-3295bf3493e5,1920,,"[97.6, 73.7]",3754058,45,,,,,-0.7328151,,Right Foot,,,,"[106.6, 65.6]",Low Pass,,12.108262,Incomplete,,,,,,,,,1,From Free Kick,Matt Ritchie,3049.0,Right Midfield,82,AFC Bournemouth,28,['efda2490-0090-4a01-983b-31e707dcfbc3'],51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:51.172,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6.743905,,,,,,,,,,,,,,,,6a33aad4-929f-4e95-a11d-127cda696165,1924,,"[97.4, 60.3]",3754058,45,,,,,-1.2865535,,Right Foot,,,,"[114.9, 0.4]",High Pass,,62.404007,Out,,,,,True,,,,1,From Free Kick,Adam Smith,6409.0,Right Back,82,AFC Bournemouth,28,,53,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:53.424,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.392285,,,,,,,,,,,,,,,,06fadf6e-6e52-443f-8b6c-c41ffef67bae,1930,,"[61.0, 40.1]",3754058,45,,,,,1.5152978,,Left Foot,,,,"[61.2, 43.7]",Ground Pass,,3.6055512,,,Jamie Vardy,10960.0,,,,,Kick Off,2,From Kick Off,Riyad Mahrez,3814.0,Right Midfield,83,Leicester City,22,['f937baef-1ddb-49a1-9440-a9124c0aed4d'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.827,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.385994,,,,,,,,,,,,,,,,568e6940-189a-4f00-b64d-4157b4059299,1933,,"[60.3, 41.8]",3754058,45,,,,,-2.9519012,,Right Foot,,,,"[47.8, 39.4]",Ground Pass,,12.728315,,,Danny Drinkwater,3662.0,,,,,,2,From Kick Off,Jamie Vardy,10960.0,Left Center Forward,83,Leicester City,22,['424203b5-e893-44c2-b57d-c8d97ff09010'],1,,,,,,,,,,,,,,,,,Leicester City,22,00:00:01.259,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.405336,,,,,,,,,,,,,,,,f8bd96a9-8817-465b-bf71-70760e441fe0,1936,,"[50.4, 40.1]",3754058,45,,,,,1.9490904,,Right Foot,,,,"[44.2, 55.7]",Ground Pass,,16.7869,,,Wes Morgan,3813.0,,,,,,2,From Kick Off,Danny Drinkwater,3662.0,Right Center Midfield,83,Leicester City,22,['61e9d764-010d-4344-a62e-af4aec936c83'],2,,,,,,,,,,,,,,,,,Leicester City,22,00:00:02.923,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.932379,,,,,,,,,,,,,,,,373d5b49-9725-4e1a-ae77-7ab77794d795,1940,,"[45.6, 63.5]",3754058,45,,,,,-0.3941626,,Right Foot,,,,"[56.9, 58.8]",Ground Pass,,12.238464,,,Danny Drinkwater,3662.0,,,,,,2,From Kick Off,Wes Morgan,3813.0,Right Center Back,83,Leicester City,22,"['20450476-d833-4d08-bd35-c3280958f3f9', '75a6fa14-98e2-465a-bfb4-2c670af2b0ce']",6,,,,,,,,,,,,,,,,,Leicester City,22,00:00:06.729,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.548047,,,,,,,,,,,,,,,,a3ba97f0-188e-429d-ab50-772d2740e9d2,1943,,"[55.8, 55.7]",3754058,45,,,,,-2.4855137,,Right Foot,,,,"[43.2, 46.0]",Ground Pass,,15.9012575,,,Robert Huth,40123.0,,,,,,2,From Kick Off,Danny Drinkwater,3662.0,Right Center Midfield,83,Leicester City,22,['cc2cbbc0-bf81-45af-89e5-56736551c92c'],8,,,,,,,,,,,,,,,,,Leicester City,22,00:00:08.849,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.433072,,,,,,,,,,,,,,,,cdd15f81-62bf-48f9-8b3b-b2f70ad2068d,1946,,"[38.7, 48.6]",3754058,45,,,,,1.3861759,,Right Foot,,,,"[41.8, 65.2]",Ground Pass,,16.886978,,,Wes Morgan,3813.0,,,,,,2,From Kick Off,Robert Huth,40123.0,Left Center Back,83,Leicester City,22,['bbb2f816-8a00-4e9c-8c16-291710a21477'],11,,,,,,,,,,,,,,,,,Leicester City,22,00:00:11.912,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.118798,,,,,,,,,,,,,,,,36a21bfa-b244-436a-9cdb-95b64cd12e39,1950,,"[48.0, 72.5]",3754058,45,,,,,-0.45942822,,Right Foot,,,,"[57.5, 67.8]",Ground Pass,,10.599056,,,N''Golo Kanté,3961.0,,,,,,2,From Kick Off,Wes Morgan,3813.0,Right Center Back,83,Leicester City,22,"['0c60e6b1-c354-4536-9059-a4d14d6cbba8', 'ce37534d-1c81-48e6-9f49-b0abe1f1ca2a']",15,,,,,,,,,,,,,,,,,Leicester City,22,00:00:15.262,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.671391,,,,,,,,,,,,,,,,8ab7f7d6-196e-41e0-835f-1a8c94b5a1df,1954,,"[58.8, 67.1]",3754058,45,,,,,-2.334615,,Right Foot,,,,"[45.2, 52.9]",Ground Pass,,19.662146,,,Danny Drinkwater,3662.0,,,,,,2,From Kick Off,N''Golo Kanté,3961.0,Left Defensive Midfield,83,Leicester City,22,"['58ee560d-af27-41b2-9fa3-01cdb18beb8f', 'e55d9f25-4a37-4930-85f8-63a51b58cca9']",16,,,,,,,,,,,,,,,,,Leicester City,22,00:00:16.559,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.4351,,,,,,,,,,,,,,,,9bcb593a-8462-4be8-9532-a180f3f0f8e5,1958,,"[45.9, 56.7]",3754058,45,,,,,0.5969111,,Right Foot,,,,"[76.8, 77.7]",High Pass,,37.360542,,,Danny Simpson,3270.0,,,,,,2,From Kick Off,Danny Drinkwater,3662.0,Right Center Midfield,83,Leicester City,22,['e889868f-7b66-4b13-ba22-5905946922f9'],19,,,,,,,,,,,,,,,,,Leicester City,22,00:00:19.982,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.224296,,,,,,,,,,,,,,,,cf24f1c3-7d89-4142-9bf5-954c48c6abc7,1961,,"[76.1, 77.0]",3754058,45,,,,,0.31204212,,Head,,,,"[85.4, 80.0]",Low Pass,,9.771898,Out,,Nathan Dyer,3631.0,,,,,,2,From Kick Off,Danny Simpson,3270.0,Right Back,83,Leicester City,22,"['e47b98b7-eed1-48ca-8f45-efedbdf4112e', 'f3faa145-cf09-494d-a88e-945e64e7126d']",22,,,,,,,,,,,,,,,,,Leicester City,22,00:00:22.684,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.246956,,,,,,,,,,,,,,,,8c9c728c-6b40-4d44-9416-998084c62ca7,1963,,"[32.6, 0.1]",3754058,45,,True,,,0.16514868,,,,,,"[56.0, 4.0]",High Pass,,23.722775,,,Junior Stanislas,3463.0,,,,,Throw-in,2,From Throw In,Charlie Daniels,3345.0,Left Back,84,AFC Bournemouth,28,['ea1bac91-808c-450e-825f-6c1324ea38a8'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:36.236,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.541874,,,,,,,,,,,,,,,,edaa69d5-4439-46a6-a3cd-9346831859b7,1965,,"[55.8, 3.1]",3754058,45,,,,True,0.57907426,,,,,,"[66.2, 9.9]",High Pass,,12.425779,Incomplete,,Harry Arter,3304.0,,,,,,2,From Throw In,Junior Stanislas,3463.0,Left Midfield,84,AFC Bournemouth,28,"['86d1c04c-32dd-4922-bd60-e9899dacd07e', 'a18de8b2-58bc-4c8a-8766-480fc4a35647', 'dea7ae7b-eba3-4fcd-82b9-c019e50a21b8']",37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:37.506,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.368484,,,,,,,,,,,,,,,,86d1c04c-32dd-4922-bd60-e9899dacd07e,1969,,"[53.9, 70.2]",3754058,45,,,,,2.917358,,Right Foot,,,,"[42.5, 72.8]",Ground Pass,,11.692733,,,Wes Morgan,3813.0,,,,,Recovery,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,85,Leicester City,22,"['178cd2ce-841f-47c4-891e-b602f3f675d5', 'edaa69d5-4439-46a6-a3cd-9346831859b7', 'f8a517f0-74f2-4305-ace7-b6ce4c98271e']",39,,,,,,,,,,,,,,,,,Leicester City,22,00:00:39.048,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.586365,,,,,,,,,,,,,,,,a7c14cc9-43cd-4273-8fee-96f312d0fc4a,1972,,"[42.3, 72.8]",3754058,45,,,,,-2.6656,,Right Foot,,,,"[10.1, 56.2]",Ground Pass,,36.227062,,,Kasper Schmeichel,3815.0,,,,,,2,Regular Play,Wes Morgan,3813.0,Right Center Back,85,Leicester City,22,['58a16f98-6dd7-42aa-82fd-1bc8461c9cd3'],40,,,,,,,,,,,,,,,,,Leicester City,22,00:00:40.842,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.769525,,,,,,,,,,,,,,,,2ed6e1e3-59fc-4943-91fd-9385b89e7b3d,1975,,"[11.1, 60.3]",3754058,45,,,,,0.170237,,Right Foot,,,,"[71.6, 70.7]",High Pass,,61.387375,,,Nathan Dyer,3631.0,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,85,Leicester City,22,['4cf73479-d6b6-48db-bcd6-8ecb62672bfe'],44,,,,,,,,,,,,,,,,,Leicester City,22,00:00:44.763,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.453631,,,,,,,,,,,,,,,,23a1a9ea-95e6-40cc-8119-9134921a6ff9,1980,,"[49.6, 0.1]",3754058,45,,,,,1.6796086,,,,,,"[47.0, 23.9]",Low Pass,,23.941595,,,Dan Gosling,3343.0,,,,,Throw-in,2,From Throw In,Charlie Daniels,3345.0,Left Back,86,AFC Bournemouth,28,['5768ca11-d6c8-43a9-b402-5772ca4ac262'],57,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:57.103,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.679998,,,,,,,,,,,,,,,,cb350821-f062-4657-a31f-c3752fa422b1,1982,,"[47.0, 24.4]",3754058,45,,,,,1.8208468,,Right Foot,,,,"[39.9, 52.2]",High Pass,,28.692333,,,Adam Smith,6409.0,,,,,,2,From Throw In,Dan Gosling,3343.0,Right Center Midfield,86,AFC Bournemouth,28,['488f1fbe-1ab3-4f55-9443-ab1567309f8c'],59,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:59.556,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.493841,,,,,,,,,,,,,,,,79fe279e-7ee3-44a5-a6be-8e441022038f,1985,,"[41.2, 45.1]",3754058,46,,,,,-1.5947918,,Right Foot,,,,"[40.9, 32.6]",Ground Pass,,12.503599,,,Andrew Surman,3344.0,,,,,,2,From Throw In,Adam Smith,6409.0,Right Back,86,AFC Bournemouth,28,['be6b3b5a-f062-4308-a7b1-2682858aab9c'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:04.973,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.110754,,,,,,,,,,,,,,,,b255ae7e-5dc9-40c8-94ca-85c7c9fe8bd9,1987,,"[40.9, 32.6]",3754058,46,,,,,2.8171418,,Left Foot,,,,"[7.6, 43.8]",Ground Pass,,35.133034,,,Artur Boruc,20074.0,,,,,,2,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,86,AFC Bournemouth,28,['59113a21-cd65-4d42-9303-7e924260f957'],6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:06.467,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.131976,,,,,,,,,,,,,,,,1537f651-cf38-4c4d-a7f9-04b9cebabf6d,1989,,"[7.6, 43.8]",3754058,46,,,,,-1.053509,,Right Foot,,,,"[20.8, 20.6]",Ground Pass,,26.692322,,,Steve Cook,3341.0,,,,,,2,From Throw In,Artur Boruc,20074.0,Goalkeeper,86,AFC Bournemouth,28,['331e7cef-9a5d-4a01-a713-51abdf164dfe'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:09.578,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.156506,,,,,,,,,,,,,,,,ae5e0508-a247-4acf-b9fd-7d0fe012d10c,1992,,"[39.5, 14.7]",3754058,46,,,,,-0.7059808,,Right Foot,,,,"[55.1, 1.4]",Ground Pass,,20.5,,,Charlie Daniels,3345.0,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,86,AFC Bournemouth,28,['91d66396-2bd9-4e59-a26d-4f7c8da6c10d'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:16.138,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.778416,,,,,,,,,,,,,,,,070a4fb5-3a6d-44f6-8238-fb4a11129939,1996,,"[50.9, 4.0]",3754058,46,,,,,2.9581127,,Left Foot,,,,"[31.5, 7.6]",Ground Pass,,19.731194,,,Steve Cook,3341.0,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,86,AFC Bournemouth,28,"['b63dbcbc-689f-4014-8bc7-4bd20a78f302', 'd1155fdf-2a86-4c5f-be98-2a89fd669011']",19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:19.059,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.314249,,,,,,,,,,,,,,,,93020a8d-14a3-4302-b53a-52873f56ab59,2000,,"[29.1, 8.7]",3754058,46,,,,,1.6915649,,Right Foot,,,,"[24.1, 49.9]",Ground Pass,,41.50229,,,Simon Francis,3608.0,,True,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,86,AFC Bournemouth,28,"['11d01d21-3ea5-4f10-86fd-989d47853735', '5c076b80-a989-4218-a41c-752daad77830']",21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:21.418,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.329063,,,,,,,,,,,,,,,,3f694ea4-b893-41ef-bfd1-4cb1003fd0e0,2003,,"[33.6, 56.3]",3754058,46,,,,,0.73718995,,Right Foot,,,,"[57.5, 78.0]",Low Pass,,32.281574,,,Adam Smith,6409.0,,,,,,2,From Throw In,Simon Francis,3608.0,Right Center Back,86,AFC Bournemouth,28,['be738bbf-b7d8-43b8-ae4c-713737f32c8f'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:25.470,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.668462,,,,,,,,,,,,,,,,93547b3b-a53d-4d40-a744-60431ce1c021,2010,,"[67.8, 65.8]",3754058,46,,,,,-2.1333933,,Right Foot,,,,"[57.9, 50.1]",High Pass,,18.56071,Incomplete,,Dan Gosling,3343.0,,,,,,2,From Throw In,Adam Smith,6409.0,Right Back,86,AFC Bournemouth,28,"['02f89109-7768-45c0-883d-03fe8e95a635', '5f07c923-1540-4685-b9dd-c62e22892980']",29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:29.807,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,True,,,,,,1.704369,,,,,,,,,,,,,,,,5f07c923-1540-4685-b9dd-c62e22892980,2013,,"[62.2, 30.0]",3754058,46,,,,,0.25800723,,Left Foot,,,,"[76.6, 33.8]",High Pass,,14.892951,,,Jamie Vardy,10960.0,,,,,Interception,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,87,Leicester City,22,"['14c3d29d-cfcb-4b8a-b6ec-7521a69cab9a', '93547b3b-a53d-4d40-a744-60431ce1c021', 'ae472218-fc56-4922-a06a-914c47309af9']",31,,,,,,,,,,,,,,,,,Leicester City,22,00:01:31.475,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.037061,,,,,,,,,,,,,,,,0f23f456-e658-41a2-83de-44a51b44f2b8,2018,,"[74.2, 38.0]",3754058,46,,,,,2.8666828,,Right Foot,,,,"[66.4, 40.2]",Ground Pass,,8.10432,,,Danny Drinkwater,3662.0,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,87,Leicester City,22,"['18dc40d3-f4fe-4e0d-820f-b4dfaa011f9b', 'bbdeb8e4-e67f-46a0-87cd-ed511726894d']",35,,,,,,,,,,,,,,,,,Leicester City,22,00:01:35.380,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.742854,,,,,,,,,,,,,,,,b471448c-f578-4f90-ab82-fd7edcde02bf,2021,,"[69.0, 34.4]",3754058,46,,,,,-1.5423343,,Right Foot,,,,"[69.8, 6.3]",Ground Pass,,28.111385,,,Christian Fuchs,3812.0,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,87,Leicester City,22,"['18dc40d3-f4fe-4e0d-820f-b4dfaa011f9b', 'f1166e3e-d865-453e-a1ea-aef8d19c7fa0']",37,,,,,,,,,,,,,,,,,Leicester City,22,00:01:37.668,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.501791,,,,,,,,,,,,,,,,72cb0f11-374c-4151-92c5-ea9983565844,2025,,"[76.4, 4.7]",3754058,46,,,,,-0.075328894,,Left Foot,,,,"[87.0, 3.9]",Ground Pass,,10.630146,,,Marc Albrighton,3307.0,,,,,,2,Regular Play,Christian Fuchs,3812.0,Left Back,87,Leicester City,22,['86c3399a-fb8b-4098-8b32-2af0a2bcd17f'],40,,,,,,,,,,,,,,,,,Leicester City,22,00:01:40.573,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.68713,,,,,,,,,,,,,,,,d463a66a-4e95-4e94-bbf2-9760ad0af851,2028,,"[87.0, 3.9]",3754058,46,,,,,1.7612314,,Left Foot,,,,"[85.4, 12.2]",Ground Pass,,8.45281,,,Christian Fuchs,3812.0,,,,,,2,Regular Play,Marc Albrighton,3307.0,Left Midfield,87,Leicester City,22,['6b4603c9-42c2-4394-944c-d9adde5f3cbb'],41,,,,,,,,,,,,,,,,,Leicester City,22,00:01:41.155,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.914082,,,,,,,,,,,,,,,,4be94697-5fc1-4706-a03e-8be359d1acd8,2034,,"[19.8, 59.6]",3754058,46,,,,,-2.210566,,Left Foot,,,,"[16.6, 55.3]",Ground Pass,,5.3600373,,,Simon Francis,3608.0,,,,,Recovery,2,Regular Play,Dan Gosling,3343.0,Right Center Midfield,87,Leicester City,22,"['84bd492e-5f59-4cfd-8f98-64b5d51c8488', 'db11834e-d7f1-4852-ad99-e67cb924fba6']",43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:43.838,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.763818,,,,,,,,,,,,,,,,36e94551-180a-4059-8f03-72f538c6d6b8,2037,,"[16.6, 55.3]",3754058,46,,,,,-0.12867512,,Right Foot,,,,"[70.7, 48.3]",High Pass,,54.550983,Incomplete,,Joshua King,3346.0,,,,,,2,Regular Play,Simon Francis,3608.0,Right Center Back,87,Leicester City,22,"['84bd492e-5f59-4cfd-8f98-64b5d51c8488', 'b822b888-6ef7-48bb-8ee2-35f84e926e75', 'ec623088-e78c-41ce-8f0c-8581ab9cd7ab']",44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:44.792,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.605932,,,,,,,,,,,,,,,,b822b888-6ef7-48bb-8ee2-35f84e926e75,2039,,"[49.4, 31.8]",3754058,46,,,,,0.82109725,,Head,,,,"[62.9, 46.3]",High Pass,,19.811613,,,Danny Drinkwater,3662.0,,,,,Recovery,2,Regular Play,Robert Huth,40123.0,Left Center Back,87,Leicester City,22,"['36e94551-180a-4059-8f03-72f538c6d6b8', 'ee978baa-4c8a-4dcd-897e-d1d2fa8ed81d']",47,,,,,,,,,,,,,,,,,Leicester City,22,00:01:47.556,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.362974,,,,,,,,,,,,,,,,1045a302-60c7-4d71-9bd3-e1e8f00b67d1,2042,,"[62.9, 46.3]",3754058,46,,,,,2.376917,,Right Foot,,,,"[43.2, 65.2]",Ground Pass,,27.300182,,,Wes Morgan,3813.0,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,87,Leicester City,22,['6ac557f6-63d7-4088-a932-3a3e0e983ae1'],50,,,,,,,,,,,,,,,,,Leicester City,22,00:01:50.334,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.015535,,,,,,,,,,,,,,,,f81edf1b-f0f3-4ba1-9307-a9d1bc006a24,2046,,"[47.0, 74.0]",3754058,46,,,,,-0.27195784,,Right Foot,,,,"[92.9, 61.2]",High Pass,,47.651337,Incomplete,,Jamie Vardy,10960.0,,,,,,2,Regular Play,Wes Morgan,3813.0,Right Center Back,87,Leicester City,22,"['0cdbdcd0-efac-45cb-8af1-7efc7bb528bc', 'adc8d741-5955-4a28-b164-600766221dac', 'fb8ad61d-e4a0-4771-88a7-32cdcd4016f5']",55,,,,,,,,,,,,,,,,,Leicester City,22,00:01:55.141,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6.375587,,,,,,,,,,,,,,,,0cdbdcd0-efac-45cb-8af1-7efc7bb528bc,2048,,"[27.2, 18.9]",3754058,46,,,,,0.09871959,,Left Foot,,,,"[89.8, 25.1]",Low Pass,,62.90628,Incomplete,,Joshua King,3346.0,,,,,Recovery,2,Regular Play,Steve Cook,3341.0,Left Center Back,87,Leicester City,22,"['4aad2507-3bb8-48bb-b87b-41f483267981', 'dd684786-1c83-4eff-91a6-64a92d8d11e5', 'f81edf1b-f0f3-4ba1-9307-a9d1bc006a24']",58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:58.157,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.524971,,,,,,,,,,,,,,,,dd684786-1c83-4eff-91a6-64a92d8d11e5,2050,,"[30.3, 55.0]",3754058,47,,,,,0.48921022,,Right Foot,,,,"[44.2, 62.4]",Ground Pass,,15.747064,,,Danny Drinkwater,3662.0,,,,,Recovery,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,87,Leicester City,22,"['0cdbdcd0-efac-45cb-8af1-7efc7bb528bc', 'aae2b5f3-5937-4f93-be55-63195c3c1305']",4,,,,,,,,,,,,,,,,,Leicester City,22,00:02:04.532,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.457054,,,,,,,,,,,,,,,,d0594654-7e03-4367-a272-070687c2f14a,2054,,"[45.1, 69.4]",3754058,47,,,,,-2.6176734,,Right Foot,,,,"[36.1, 64.2]",Ground Pass,,10.394229,,,Wes Morgan,3813.0,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,87,Leicester City,22,"['13864d78-39e2-4a2b-a662-5976217f0b97', 'e3109df5-f317-46ad-bd35-4defaa8005a4']",10,,,,,,,,,,,,,,,,,Leicester City,22,00:02:10.390,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.910786,,,,,,,,,,,,,,,,513d2a9c-53d6-48ae-a727-9abc8a326be4,2057,,"[37.6, 59.1]",3754058,47,,,,,-0.84089667,,Right Foot,,,,"[46.1, 49.6]",Ground Pass,,12.747549,,,N''Golo Kanté,3961.0,,,,,,2,Regular Play,Wes Morgan,3813.0,Right Center Back,87,Leicester City,22,['23259294-4d8a-4787-a8c2-50bde271b8e2'],14,,,,,,,,,,,,,,,,,Leicester City,22,00:02:14.236,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
